Year,Series,Gender,Sector,Age group,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,ICT skill,GeoCode,Value
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South South,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGSSZ02,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South West,,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGSWZ01,4.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Abia,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGAB01,1.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Adamawa,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGAD02,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Akwa Ibom,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGAK03,1.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Anambra,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGAN04,2.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bauchi,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGBA05,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bayelsa,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGBY06,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Benue,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGBE07,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Borno,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGBO08,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Cross River,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGXR09,2.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Delta,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGDE10,1.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ebonyi,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGEB11,7.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Edo,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGED12,2.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ekiti,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGEK13,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Enugu,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGEN14,4.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Gombe,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGGO15,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Imo,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGIM16,1.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Jigawa,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGJI17,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kaduna,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGKD18,1.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kano,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGKN19,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Katsina,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGKT20,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kebbi,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGKE21,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kogi,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGKO22,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kwara,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGKW23,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Lagos,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGLA24,12.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Nasarawa,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGNA25,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Niger,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGNI26,2.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ogun,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGOG27,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ondo,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGON28,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Osun,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGOS29,1.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Oyo,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGOY30,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Plateau,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGPL31,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Rivers,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGRI32,6.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Sokoto,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGSO33,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Taraba,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGTA34,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Yobe,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGYO35,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Zamfara,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGZA36,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Federal Capital Territory,"Created an electronic presentation with presentation software, including text, images, sound, video or charts",NGFC37,5.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,,Transferred a file between a computer and other device,NG,3.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Urban,,,,,,Transferred a file between a computer and other device,NG,7.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Rural,,,,,,Transferred a file between a computer and other device,NG,0.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-24,,,,,Transferred a file between a computer and other device,NG,3.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-19,,,,,Transferred a file between a computer and other device,NG,2.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-17,,,,,Transferred a file between a computer and other device,NG,1.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,18-19,,,,,Transferred a file between a computer and other device,NG,3.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,20-24,,,,,Transferred a file between a computer and other device,NG,5.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,25-29,,,,,Transferred a file between a computer and other device,NG,4.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,30-34,,,,,Transferred a file between a computer and other device,NG,4.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,35-39,,,,,Transferred a file between a computer and other device,NG,5.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,40-44,,,,,Transferred a file between a computer and other device,NG,2.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,45-49,,,,,Transferred a file between a computer and other device,NG,1.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Hausa,,,,Transferred a file between a computer and other device,NG,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Igbo,,,,Transferred a file between a computer and other device,NG,7.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Yoruba,,,,Transferred a file between a computer and other device,NG,7.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Fulani,,,,Transferred a file between a computer and other device,NG,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Kanuri,,,,Transferred a file between a computer and other device,NG,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ijaw,,,,Transferred a file between a computer and other device,NG,7.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Tiv,,,,Transferred a file between a computer and other device,NG,2.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ibibio,,,,Transferred a file between a computer and other device,NG,7.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Edo,,,,Transferred a file between a computer and other device,NG,8.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Other ethnicity,,,,Transferred a file between a computer and other device,NG,3.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Poorest,,,Transferred a file between a computer and other device,NG,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Second,,,Transferred a file between a computer and other device,NG,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Middle,,,Transferred a file between a computer and other device,NG,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Fourth,,,Transferred a file between a computer and other device,NG,2.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Richest,,,Transferred a file between a computer and other device,NG,13.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North  Central,,Transferred a file between a computer and other device,NGNCZ06,3.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North East,,Transferred a file between a computer and other device,NGNEZ05,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North West,,Transferred a file between a computer and other device,NGNWZ04,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South East,,Transferred a file between a computer and other device,NGSEZ03,6.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South South,,Transferred a file between a computer and other device,NGSSZ02,5.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South West,,Transferred a file between a computer and other device,NGSWZ01,7.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Abia,Transferred a file between a computer and other device,NGAB01,2.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Adamawa,Transferred a file between a computer and other device,NGAD02,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Akwa Ibom,Transferred a file between a computer and other device,NGAK03,4.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Anambra,Transferred a file between a computer and other device,NGAN04,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bauchi,Transferred a file between a computer and other device,NGBA05,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bayelsa,Transferred a file between a computer and other device,NGBY06,4.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Benue,Transferred a file between a computer and other device,NGBE07,3.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Borno,Transferred a file between a computer and other device,NGBO08,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Cross River,Transferred a file between a computer and other device,NGXR09,4.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Delta,Transferred a file between a computer and other device,NGDE10,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ebonyi,Transferred a file between a computer and other device,NGEB11,12.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Edo,Transferred a file between a computer and other device,NGED12,5.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ekiti,Transferred a file between a computer and other device,NGEK13,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Enugu,Transferred a file between a computer and other device,NGEN14,9.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Gombe,Transferred a file between a computer and other device,NGGO15,1.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Imo,Transferred a file between a computer and other device,NGIM16,6.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Jigawa,Transferred a file between a computer and other device,NGJI17,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kaduna,Transferred a file between a computer and other device,NGKD18,2.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kano,Transferred a file between a computer and other device,NGKN19,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Katsina,Transferred a file between a computer and other device,NGKT20,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kebbi,Transferred a file between a computer and other device,NGKE21,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kogi,Transferred a file between a computer and other device,NGKO22,2.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kwara,Transferred a file between a computer and other device,NGKW23,2.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Lagos,Transferred a file between a computer and other device,NGLA24,16.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Nasarawa,Transferred a file between a computer and other device,NGNA25,1.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Niger,Transferred a file between a computer and other device,NGNI26,2.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ogun,Transferred a file between a computer and other device,NGOG27,2.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ondo,Transferred a file between a computer and other device,NGON28,1.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Osun,Transferred a file between a computer and other device,NGOS29,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Oyo,Transferred a file between a computer and other device,NGOY30,2.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Plateau,Transferred a file between a computer and other device,NGPL31,1.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Rivers,Transferred a file between a computer and other device,NGRI32,9.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Sokoto,Transferred a file between a computer and other device,NGSO33,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Taraba,Transferred a file between a computer and other device,NGTA34,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Yobe,Transferred a file between a computer and other device,NGYO35,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Zamfara,Transferred a file between a computer and other device,NGZA36,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Federal Capital Territory,Transferred a file between a computer and other device,NGFC37,9.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,,Wrote a computer program in any programming language,NG,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Urban,,,,,,Wrote a computer program in any programming language,NG,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Rural,,,,,,Wrote a computer program in any programming language,NG,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-24,,,,,Wrote a computer program in any programming language,NG,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-19,,,,,Wrote a computer program in any programming language,NG,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-17,,,,,Wrote a computer program in any programming language,NG,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,18-19,,,,,Wrote a computer program in any programming language,NG,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,20-24,,,,,Wrote a computer program in any programming language,NG,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,25-29,,,,,Wrote a computer program in any programming language,NG,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,30-34,,,,,Wrote a computer program in any programming language,NG,0.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,35-39,,,,,Wrote a computer program in any programming language,NG,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,40-44,,,,,Wrote a computer program in any programming language,NG,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,45-49,,,,,Wrote a computer program in any programming language,NG,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Hausa,,,,Wrote a computer program in any programming language,NG,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Igbo,,,,Wrote a computer program in any programming language,NG,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Yoruba,,,,Wrote a computer program in any programming language,NG,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Fulani,,,,Wrote a computer program in any programming language,NG,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Kanuri,,,,Wrote a computer program in any programming language,NG,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ijaw,,,,Wrote a computer program in any programming language,NG,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Tiv,,,,Wrote a computer program in any programming language,NG,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Ibibio,,,,Wrote a computer program in any programming language,NG,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Edo,,,,Wrote a computer program in any programming language,NG,2.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,Other ethnicity,,,,Wrote a computer program in any programming language,NG,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Poorest,,,Wrote a computer program in any programming language,NG,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Second,,,Wrote a computer program in any programming language,NG,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Middle,,,Wrote a computer program in any programming language,NG,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Fourth,,,Wrote a computer program in any programming language,NG,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,Richest,,,Wrote a computer program in any programming language,NG,1.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North  Central,,Wrote a computer program in any programming language,NGNCZ06,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North East,,Wrote a computer program in any programming language,NGNEZ05,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,North West,,Wrote a computer program in any programming language,NGNWZ04,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South East,,Wrote a computer program in any programming language,NGSEZ03,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South South,,Wrote a computer program in any programming language,NGSSZ02,0.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,South West,,Wrote a computer program in any programming language,NGSWZ01,0.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Abia,Wrote a computer program in any programming language,NGAB01,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Adamawa,Wrote a computer program in any programming language,NGAD02,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Akwa Ibom,Wrote a computer program in any programming language,NGAK03,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Anambra,Wrote a computer program in any programming language,NGAN04,1.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bauchi,Wrote a computer program in any programming language,NGBA05,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Bayelsa,Wrote a computer program in any programming language,NGBY06,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Benue,Wrote a computer program in any programming language,NGBE07,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Borno,Wrote a computer program in any programming language,NGBO08,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Cross River,Wrote a computer program in any programming language,NGXR09,1.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Delta,Wrote a computer program in any programming language,NGDE10,1.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ebonyi,Wrote a computer program in any programming language,NGEB11,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Edo,Wrote a computer program in any programming language,NGED12,1.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ekiti,Wrote a computer program in any programming language,NGEK13,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Enugu,Wrote a computer program in any programming language,NGEN14,3.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Gombe,Wrote a computer program in any programming language,NGGO15,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Imo,Wrote a computer program in any programming language,NGIM16,0.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Jigawa,Wrote a computer program in any programming language,NGJI17,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kaduna,Wrote a computer program in any programming language,NGKD18,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kano,Wrote a computer program in any programming language,NGKN19,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Katsina,Wrote a computer program in any programming language,NGKT20,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kebbi,Wrote a computer program in any programming language,NGKE21,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kogi,Wrote a computer program in any programming language,NGKO22,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Kwara,Wrote a computer program in any programming language,NGKW23,0.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Lagos,Wrote a computer program in any programming language,NGLA24,0.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Nasarawa,Wrote a computer program in any programming language,NGNA25,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Niger,Wrote a computer program in any programming language,NGNI26,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ogun,Wrote a computer program in any programming language,NGOG27,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Ondo,Wrote a computer program in any programming language,NGON28,0.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Osun,Wrote a computer program in any programming language,NGOS29,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Oyo,Wrote a computer program in any programming language,NGOY30,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Plateau,Wrote a computer program in any programming language,NGPL31,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Rivers,Wrote a computer program in any programming language,NGRI32,0.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Sokoto,Wrote a computer program in any programming language,NGSO33,0.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Taraba,Wrote a computer program in any programming language,NGTA34,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Yobe,Wrote a computer program in any programming language,NGYO35,0.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Zamfara,Wrote a computer program in any programming language,NGZA36,0.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,Federal Capital Territory,Wrote a computer program in any programming language,NGFC37,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,,,,,,Performed at least one of the nine listed computer related activities [1] [2],NG,5.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Urban,,,,,,Performed at least one of the nine listed computer related activities [1] [2],NG,10.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,Rural,,,,,,Performed at least one of the nine listed computer related activities [1] [2],NG,1.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-24,,,,,Performed at least one of the nine listed computer related activities [1] [2],NG,6.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-19,,,,,Performed at least one of the nine listed computer related activities [1] [2],NG,4.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Female,,15-17,,,,,Performed at least one of the nine listed computer related activities [1] [2],NG,3.5
