Year,Series,Gender,Sector,Discrimination,Education level,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,Age group,GeoCode,Value
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Ethnic or immigration origin,,,,,Zamfara,,NGZA36,33.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Ethnic or immigration origin,,,,,Federal Capital Territory,,NGFC37,4.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,,NG,6.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,Urban,Gender,,,,,,,NG,5.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,Rural,Gender,,,,,,,NG,6.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,15-19,NG,6.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,15-17,NG,6.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,18-19,NG,7.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,20-24,NG,6.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,25-29,NG,6.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,30-34,NG,6.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,35-39,NG,5.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,40-44,NG,4.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,,45-49,NG,5.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,None,,,,,,NG,6.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,Primary,,,,,,NG,5.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,Junior secondary,,,,,,NG,5.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,Senior secondary,,,,,,NG,6.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,Higher/tertiary,,,,,,NG,5.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Hausa,,,,,NG,7.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Igbo,,,,,NG,6.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Yoruba,,,,,NG,2.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Fulani,,,,,NG,5.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Kanuri,,,,,NG,5.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Ijaw,,,,,NG,10.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Tiv,,,,,NG,5.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Ibibio,,,,,NG,6.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Edo,,,,,NG,11.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,Other ethnicity,,,,,NG,6.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,Poorest,,,,NG,5.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,Second,,,,NG,6.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,Middle,,,,NG,6.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,Fourth,,,,NG,6.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,Richest,,,,NG,5.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,North  Central,,,NGNCZ06,5.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,North East,,,NGNEZ05,4.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,North West,,,NGNWZ04,7.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,South East,,,NGSEZ03,6.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,South South,,,NGSSZ02,10.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,South West,,,NGSWZ01,2.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Abia,,NGAB01,8.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Adamawa,,NGAD02,3.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Akwa Ibom,,NGAK03,6.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Anambra,,NGAN04,4.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Bauchi,,NGBA05,4.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Bayelsa,,NGBY06,11.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Benue,,NGBE07,4.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Borno,,NGBO08,7.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Cross River,,NGXR09,12.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Delta,,NGDE10,6.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Ebonyi,,NGEB11,4.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Edo,,NGED12,14.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Ekiti,,NGEK13,3.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Enugu,,NGEN14,11.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Gombe,,NGGO15,1.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Imo,,NGIM16,4.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Jigawa,,NGJI17,4.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Kaduna,,NGKD18,8.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Kano,,NGKN19,4.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Katsina,,NGKT20,10.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Kebbi,,NGKE21,8.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Kogi,,NGKO22,5.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Kwara,,NGKW23,3.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Lagos,,NGLA24,2.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Nasarawa,,NGNA25,9.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Niger,,NGNI26,2.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Ogun,,NGOG27,1.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Ondo,,NGON28,1.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Osun,,NGOS29,0.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Oyo,,NGOY30,1.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Plateau,,NGPL31,7.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Rivers,,NGRI32,11.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Sokoto,,NGSO33,7.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Taraba,,NGTA34,5.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Yobe,,NGYO35,7.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Zamfara,,NGZA36,11.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Gender,,,,,Federal Capital Territory,,NGFC37,6.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,,NG,3.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,Urban,Sexual orientation,,,,,,,NG,3.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,Rural,Sexual orientation,,,,,,,NG,4.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,15-19,NG,4.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,15-17,NG,4.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,18-19,NG,4.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,20-24,NG,3.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,25-29,NG,3.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,30-34,NG,3.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,35-39,NG,2.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,40-44,NG,2.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,,45-49,NG,3.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,None,,,,,,NG,4.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,Primary,,,,,,NG,3.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,Junior secondary,,,,,,NG,3.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,Senior secondary,,,,,,NG,3.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,Higher/tertiary,,,,,,NG,3.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Hausa,,,,,NG,4.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Igbo,,,,,NG,4.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Yoruba,,,,,NG,1.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Fulani,,,,,NG,3.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Kanuri,,,,,NG,2.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Ijaw,,,,,NG,3.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Tiv,,,,,NG,0.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Ibibio,,,,,NG,3.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Edo,,,,,NG,7.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,Other ethnicity,,,,,NG,3.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,Poorest,,,,NG,3.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,Second,,,,NG,4.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,Middle,,,,NG,4.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,Fourth,,,,NG,3.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,Richest,,,,NG,3.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,North  Central,,,NGNCZ06,3.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,North East,,,NGNEZ05,1.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,North West,,,NGNWZ04,5.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,South East,,,NGSEZ03,5.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,South South,,,NGSSZ02,4.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,South West,,,NGSWZ01,1.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Abia,,NGAB01,9.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Adamawa,,NGAD02,0.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Akwa Ibom,,NGAK03,2.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Anambra,,NGAN04,5.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Bauchi,,NGBA05,0.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Bayelsa,,NGBY06,2.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Benue,,NGBE07,0.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Borno,,NGBO08,3.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Cross River,,NGXR09,3.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Delta,,NGDE10,3.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Ebonyi,,NGEB11,7.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Edo,,NGED12,8.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Ekiti,,NGEK13,2.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Enugu,,NGEN14,4.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Gombe,,NGGO15,1.4
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Imo,,NGIM16,2.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Jigawa,,NGJI17,4.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Kaduna,,NGKD18,6.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Kano,,NGKN19,0.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Katsina,,NGKT20,9.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Kebbi,,NGKE21,3.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Kogi,,NGKO22,3.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Kwara,,NGKW23,1.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Lagos,,NGLA24,0.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Nasarawa,,NGNA25,8.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Niger,,NGNI26,5.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Ogun,,NGOG27,0.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Ondo,,NGON28,0.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Osun,,NGOS29,1.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Oyo,,NGOY30,1.6
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Plateau,,NGPL31,1.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Rivers,,NGRI32,4.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Sokoto,,NGSO33,10.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Taraba,,NGTA34,1.5
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Yobe,,NGYO35,4.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Zamfara,,NGZA36,6.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Sexual orientation,,,,,Federal Capital Territory,,NGFC37,7.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Age,,,,,,,NG,7.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,Urban,Age,,,,,,,NG,6.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,Rural,Age,,,,,,,NG,7.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Age,,,,,,15-19,NG,9.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Age,,,,,,15-17,NG,9.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Age,,,,,,18-19,NG,9.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Age,,,,,,20-24,NG,8.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Female,,Age,,,,,,25-29,NG,7.3
